Company Name,State,Hospital Name,Asset No.,Asset Type Code,Asset Type Description,Manufacturer,Model,Serial No,User Department Code,User Department Name,User Area Code,User Area Name,User Location Code,User Location Name,Asset Status,Real Time Status,POC Flag,Power Supply (PSU) - Cleaning,Fan & Filter Check&Clean,Battery Check,Wire Rope Check,Railing (longitude & Transverse),QA Sticker Validity,Telescopic Arm ,Pulley,Guard Filter Check,Meter Gauge Check,Light Indicator Check,Water Pump Check,Total Maintenance Activity
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23011,11-748,"Flowmeters, Gas",Hersill Sl,Hersill Oxyll,Not Available,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-05,Stor,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23012,11-748,"Flowmeters, Gas",Hersill Sl,Hersill Oxyll,24048-01-003,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-05,Stor,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23013,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100072/ 1100080,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23014,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100074/1100078,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23015,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100064/1100071,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23016,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100077/1100076,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23017,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100079/1100075,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23018,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100058/1100098,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23019,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100069/1100063,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23020,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100089/1100097,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23021,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100061/1100068,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23022,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100070/1100073,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23023,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100055/1100054,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23024,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100059/1100041,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23025,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100056/1100060,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23026,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100053/1100047,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23027,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100048/1100043,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23028,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100006/1100005,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23029,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,M355600-110018,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23030,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100067/1100066,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23031,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100019/1100016,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-17,Ruang Rawatan III,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23032,11-748,"Flowmeters, Gas",Western Medical Inc,Western Medica Fme-401,1100062/1100065,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-18,Ruang Rawatan II,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23033,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70080,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23034,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70077,G02,General Surgery,SGW,Surgical Ward,L0-SW-01,Wad Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23035,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70051,G02,General Surgery,SGW,Surgical Ward,L0-SW-10,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23036,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70115,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23037,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP70124,G02,General Surgery,END,Endoscopy,L0-ER-01,Endoscopy,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23038,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70197,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-17,Bilik Penyusuan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23039,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70096,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-17,Bilik Penyusuan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23040,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70241,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-17,Bilik Penyusuan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23041,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70226,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-17,Bilik Penyusuan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23042,13-325,"Regulators, Suction",Ohio Medical Corp,Ohio Vacuum Regulator 6-1229,GPHP 70039,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-17,Bilik Penyusuan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23043,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy R2440,GPHP70196,G01,General Medicine,MDW,Medical Ward,L1-MW-25,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23044,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy R2440,GPHP70231,G01,General Medicine,MDW,Medical Ward,L1-MW-25,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23045,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70227,G01,General Medicine,MDW,Medical Ward,L1-MW-25,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23046,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70092,G01,General Medicine,MDW,Medical Ward,L1-MW-25,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23047,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70222,G01,General Medicine,MDW,Medical Ward,L1-MW-25,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23048,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70240,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23049,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70118,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23050,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70235,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23051,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70091,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23052,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70123,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23053,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70076,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23054,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70100,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23055,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70234,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23056,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70033,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23057,13-325,"Regulators, Suction",Ohio Medical Corp,Legacy Cvr 6-1229,GPHP70097,H01,Haemodialysis,HDL,Haemodialysis,L1-HT-19,Ruang Rawatan I,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23058,13-215,"Infusion Pumps, General-Purpose",Fresenius Kabi,Volumat Agilia Gb,21120622,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23059,13-215,"Infusion Pumps, General-Purpose",Fresenius Kabi,Volumat Agilia Gb,21121799,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23060,13-215,"Infusion Pumps, General-Purpose",Fresenius Kabi,Volumat Agilia Gb,21121809,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23061,13-215,"Infusion Pumps, General-Purpose",Fresenius Kabi,Volumat Agilia Gb,21121803,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23062,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Tiva Agila Gb,21308160,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23063,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Tiva Agila Gb,21396187,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23064,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Tiva Agila Gb,21396185,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23065,13-217,"Infusion Pumps, Syringe",Fresenius Vial SAS,Injectomat Tiva Agila Gb,21308159,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23068,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-135,1101000090,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23069,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-135,1101000092,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23070,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-135,1101000093,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23071,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-135,1101000095,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23072,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-135,1101000096,P01,Pediatric,PDW,Pediatrik Ward,L2-PW-01,Wad Pediatrik,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23075,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23076,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23077,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-37,Bilik Induksi  2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23078,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23079,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-37,Bilik Induksi  2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23080,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23081,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23082,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23083,15-076,"Laryngoscopes, Rigid",Penlon Ltd,Penlon,N/A,A06,Anesthesiology,OPT,Operation Theater,L0-ER-37,Bilik Induksi  2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23084,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23085,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23086,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23087,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23088,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23089,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23090,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23091,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23092,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23093,11-748,"Flowmeters, Gas",Penlon Ltd,Penlon 9910-034,888143,A06,Anesthesiology,OPT,Operation Theater,L0-OT-09,Bilik Induksi 1,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23094,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142214,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23095,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142215,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23096,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142216,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23097,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142217,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23098,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142218,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23099,10-208,Aspirators,Therapy Equipment Co Ltd,Therapy 8011v35,142219,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23100,17-148,"Oximeters, Pulse",Bitmos GmbH,Bitmos 901-Ml,39100256,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23101,17-148,"Oximeters, Pulse",Masimo Corp,Masimo Rad-5v,N11236,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23102,12-345,"Light Sources, Fiberoptic",Karl Storz Gmbh,Led Nova 100,XY1923,A06,Anesthesiology,OPT,Operation Theater,L0-ER-27,Dewan Bedah 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23103,14-074,"Tourniquets, Pneumatic",Vbm Medizintechnik Gmbh,Vbm 2500 Elc,1110-26325/ELC,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23104,18-231,"Electrosurgical Units, Monopolar/Bipolar",Valleylab Inc,Force Fx-8c,F1G68428A,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23105,18-231,"Electrosurgical Units, Monopolar/Bipolar",Valleylab Inc,Force Fx-8c,F1G68586A,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23106,18-231,"Electrosurgical Units, Monopolar/Bipolar",Valleylab Inc,Force Fx-8c,F1G68437A,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23107,18-231,"Electrosurgical Units, Monopolar/Bipolar",Valleylab Inc,Force Fx-8c,F1G68422A,A06,Anesthesiology,OPT,Operation Theater,L0-OT-01,Dewan Bedah,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23108,17-882,"Defibrillator/Pacemakers, External",Philips Medical System,Heartstart Xl+,USN1100583,I02,In-patient Care Services,W4C,Wad 4c,01-4-025,W4C - WAD CCU,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23109,17-882,"Defibrillator/Pacemakers, External",Philips Medical System,Heartstart Xl+,USO1100144,I02,In-patient Care Services,W4C,Wad 4c,01-4-025,W4C - WAD CCU,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23110,17-882,"Defibrillator/Pacemakers, External",Philips Medical System,Heartstart Xl+,USN1100582,I02,In-patient Care Services,W4C,Wad 4c,01-4-024,W4C - BILIK K/TANGAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN23111,16-173,"Sphygmomanometers, Electronic, Automatic",Omron Healthcare Co Ltd,Omron Hem-907,20070800100AF,O05,Outpatient Services,KKS,Bangunan Klinik Kesihatan Seremban,54-G-078,KKS - BILIK RAWATAN 11(JPL),Inactive,Not Functioning,No,,,,,,,,,,,,,
